flow_id,start_time,end_time,window_id,src_host,src_ip,src_port,dst_ip,dst_port,protocol,service,bytes_out,bytes_in,packets_out,packets_in,duration_ms,flow_pattern,label,stage,attack_step,related_audit_events
F0007,2026-01-20 11:05:15,2026-01-20 11:13:55,W012,ws-finance-01,10.20.1.11,49520,10.20.1.21,445,TCP,SMB,82800,3864000,590,2310,520000,file_collection,malicious,Collection,"A11,A12","E0028,E0029,E0030,E0032,E0033"
BF000461,2026-01-20 11:05:26,2026-01-20 11:05:34,W012,mon-srv-01,10.20.1.41,60259,10.20.1.11,6514,TCP,SYSLOG,2005,11939,3,16,8000,log_collection,benign,benign,benign,B001190
BF000462,2026-01-20 11:05:36,2026-01-20 11:05:45,W012,mon-srv-01,10.20.1.41,60122,10.20.1.12,6514,TCP,SYSLOG,1487,11980,2,9,9000,log_collection,benign,benign,benign,B001191
BF000463,2026-01-20 11:05:38,2026-01-20 11:05:46,W012,mon-srv-01,10.20.1.41,59228,10.20.1.31,6514,TCP,SYSLOG,1390,11195,1,13,8000,log_collection,benign,benign,benign,B001192
BF000467,2026-01-20 11:06:03,2026-01-20 11:06:08,W012,mon-srv-01,10.20.1.41,55084,10.20.1.21,9100,TCP,METRIC,1346,8923,2,7,5000,metrics_scrape,benign,benign,benign,B001199
BF000466,2026-01-20 11:06:05,2026-01-20 11:06:10,W012,mon-srv-01,10.20.1.41,45881,10.20.1.12,9100,TCP,METRIC,1429,4640,2,7,5000,metrics_scrape,benign,benign,benign,B001198
BF000468,2026-01-20 11:06:08,2026-01-20 11:06:13,W012,mon-srv-01,10.20.1.41,49984,10.20.1.31,9100,TCP,METRIC,1192,7187,2,9,5000,metrics_scrape,benign,benign,benign,B001200
BF000465,2026-01-20 11:06:16,2026-01-20 11:06:20,W012,mon-srv-01,10.20.1.41,47672,10.20.1.11,9100,TCP,METRIC,1628,4228,3,4,4000,metrics_scrape,benign,benign,benign,B001197
BF000470,2026-01-20 11:06:29,2026-01-20 11:07:46,W012,ws-dev-02,10.20.1.12,60925,10.20.1.31,22,TCP,SSH,5631,31322,5,22,77000,dev_ssh,benign,benign,benign,B001204
BF000469,2026-01-20 11:06:31,2026-01-20 11:06:49,W012,ws-finance-01,10.20.1.11,52629,10.20.1.31,443,TCP,HTTPS,3712,37418,4,26,18000,portal_browsing,benign,benign,benign,B001202
BF000471,2026-01-20 11:08:04,2026-01-20 11:08:10,W012,mon-srv-01,10.20.1.41,54733,10.20.1.11,9100,TCP,METRIC,1091,8158,2,11,6000,metrics_scrape,benign,benign,benign,B001214
BF000472,2026-01-20 11:08:04,2026-01-20 11:08:08,W012,mon-srv-01,10.20.1.41,47325,10.20.1.12,9100,TCP,METRIC,1459,7217,2,12,4000,metrics_scrape,benign,benign,benign,B001215
BF000473,2026-01-20 11:08:13,2026-01-20 11:08:18,W012,mon-srv-01,10.20.1.41,54054,10.20.1.21,9100,TCP,METRIC,1754,8707,3,9,5000,metrics_scrape,benign,benign,benign,B001216
BF000475,2026-01-20 11:08:15,2026-01-20 11:08:46,W012,ws-dev-02,10.20.1.12,56181,192.0.2.30,443,TCP,HTTPS,7978,72213,11,64,31000,dev_repo_access,benign,benign,benign,B001220
BF000474,2026-01-20 11:08:18,2026-01-20 11:08:22,W012,mon-srv-01,10.20.1.41,56270,10.20.1.31,9100,TCP,METRIC,1257,6792,2,10,4000,metrics_scrape,benign,benign,benign,B001217
BF000476,2026-01-20 11:09:52,2026-01-20 11:10:02,W012,ws-finance-01,10.20.1.11,56512,10.20.1.31,443,TCP,HTTPS,4094,49150,3,66,10000,portal_browsing,benign,benign,benign,B001226
BF000479,2026-01-20 11:10:04,2026-01-20 11:10:07,W013,mon-srv-01,10.20.1.41,56384,10.20.1.21,9100,TCP,METRIC,824,5551,1,6,3000,metrics_scrape,benign,benign,benign,B001233
BF000485,2026-01-20 11:10:10,2026-01-20 11:10:51,W013,ws-finance-01,10.20.1.11,58133,192.0.2.10,443,TCP,HTTPS,5307,49747,5,36,41000,benign_update,benign,benign,benign,B001241
BF000478,2026-01-20 11:10:15,2026-01-20 11:10:21,W013,mon-srv-01,10.20.1.41,58123,10.20.1.12,9100,TCP,METRIC,963,3779,1,3,6000,metrics_scrape,benign,benign,benign,B001232
BF000477,2026-01-20 11:10:16,2026-01-20 11:10:21,W013,mon-srv-01,10.20.1.41,44266,10.20.1.11,9100,TCP,METRIC,993,5311,2,6,5000,metrics_scrape,benign,benign,benign,B001231
BF000480,2026-01-20 11:10:22,2026-01-20 11:10:26,W013,mon-srv-01,10.20.1.41,44243,10.20.1.31,9100,TCP,METRIC,1067,6977,2,7,4000,metrics_scrape,benign,benign,benign,B001234
BF000484,2026-01-20 11:10:28,2026-01-20 11:10:33,W013,ws-finance-01,10.20.1.11,42570,192.0.2.40,993,TCP,IMAPS,2283,20663,2,20,5000,mail_sync,benign,benign,benign,B001239
BF000481,2026-01-20 11:10:34,2026-01-20 11:10:39,W013,mon-srv-01,10.20.1.41,60894,10.20.1.11,6514,TCP,SYSLOG,2283,5743,4,7,5000,log_collection,benign,benign,benign,B001236
BF000482,2026-01-20 11:10:44,2026-01-20 11:10:48,W013,mon-srv-01,10.20.1.41,48780,10.20.1.12,6514,TCP,SYSLOG,1827,15041,3,11,4000,log_collection,benign,benign,benign,B001237
BF000483,2026-01-20 11:10:55,2026-01-20 11:11:01,W013,mon-srv-01,10.20.1.41,59939,10.20.1.31,6514,TCP,SYSLOG,1218,11659,2,11,6000,log_collection,benign,benign,benign,B001238
BF000486,2026-01-20 11:11:00,2026-01-20 11:12:16,W013,ws-dev-02,10.20.1.12,53241,10.20.1.31,22,TCP,SSH,15429,37806,21,42,76000,dev_ssh,benign,benign,benign,B001248
BF000487,2026-01-20 11:12:09,2026-01-20 11:12:12,W013,mon-srv-01,10.20.1.41,46009,10.20.1.11,9100,TCP,METRIC,1438,5400,1,8,3000,metrics_scrape,benign,benign,benign,B001252
BF000488,2026-01-20 11:12:09,2026-01-20 11:12:15,W013,mon-srv-01,10.20.1.41,47020,10.20.1.12,9100,TCP,METRIC,1282,3888,2,6,6000,metrics_scrape,benign,benign,benign,B001253
BF000489,2026-01-20 11:12:14,2026-01-20 11:12:16,W013,mon-srv-01,10.20.1.41,58608,10.20.1.21,9100,TCP,METRIC,1170,4520,1,6,2000,metrics_scrape,benign,benign,benign,B001254
BF000490,2026-01-20 11:12:20,2026-01-20 11:12:22,W013,mon-srv-01,10.20.1.41,56681,10.20.1.31,9100,TCP,METRIC,1581,7844,2,8,2000,metrics_scrape,benign,benign,benign,B001255
BF000491,2026-01-20 11:12:44,2026-01-20 11:12:48,W013,ws-finance-01,10.20.1.11,44672,10.20.1.31,443,TCP,HTTPS,3378,59191,3,64,4000,portal_browsing,benign,benign,benign,B001257
BF000492,2026-01-20 11:12:46,2026-01-20 11:12:53,W013,ws-finance-01,10.20.1.11,57225,10.20.1.21,445,TCP,SMB,5175,60943,5,48,7000,file_server_access,benign,benign,benign,B001259
BF000495,2026-01-20 11:14:04,2026-01-20 11:14:10,W013,mon-srv-01,10.20.1.41,55801,10.20.1.21,9100,TCP,METRIC,891,4377,1,4,6000,metrics_scrape,benign,benign,benign,B001271
BF000496,2026-01-20 11:14:10,2026-01-20 11:14:15,W013,mon-srv-01,10.20.1.41,53674,10.20.1.31,9100,TCP,METRIC,1778,6547,2,7,5000,metrics_scrape,benign,benign,benign,B001272
BF000494,2026-01-20 11:14:11,2026-01-20 11:14:17,W013,mon-srv-01,10.20.1.41,43679,10.20.1.12,9100,TCP,METRIC,1149,8925,2,12,6000,metrics_scrape,benign,benign,benign,B001270
BF000493,2026-01-20 11:14:20,2026-01-20 11:14:22,W013,mon-srv-01,10.20.1.41,50631,10.20.1.11,9100,TCP,METRIC,1272,7321,2,12,2000,metrics_scrape,benign,benign,benign,B001269
BF000501,2026-01-20 11:15:03,2026-01-20 11:15:20,W013,ws-finance-01,10.20.1.11,45428,192.0.2.40,993,TCP,IMAPS,4116,34763,5,34,17000,mail_sync,benign,benign,benign,B001284
BF000498,2026-01-20 11:15:11,2026-01-20 11:15:15,W013,mon-srv-01,10.20.1.41,55732,10.20.1.12,6514,TCP,SYSLOG,1430,11333,2,17,4000,log_collection,benign,benign,benign,B001280
BF000499,2026-01-20 11:15:25,2026-01-20 11:15:31,W013,mon-srv-01,10.20.1.41,55570,10.20.1.31,6514,TCP,SYSLOG,1860,15366,3,22,6000,log_collection,benign,benign,benign,B001281
BF000500,2026-01-20 11:15:36,2026-01-20 11:15:54,W013,ws-finance-01,10.20.1.11,59333,10.20.1.31,443,TCP,HTTPS,3537,26789,4,20,18000,portal_browsing,benign,benign,benign,B001282
BF000502,2026-01-20 11:15:39,2026-01-20 11:15:53,W013,ws-dev-02,10.20.1.12,56766,192.0.2.30,443,TCP,HTTPS,5960,190438,9,181,14000,dev_repo_access,benign,benign,benign,B001286
BF000497,2026-01-20 11:15:52,2026-01-20 11:15:56,W013,mon-srv-01,10.20.1.41,56396,10.20.1.11,6514,TCP,SYSLOG,2137,9009,3,13,4000,log_collection,benign,benign,benign,B001279
BF000504,2026-01-20 11:16:07,2026-01-20 11:16:09,W013,mon-srv-01,10.20.1.41,57173,10.20.1.12,9100,TCP,METRIC,1731,3207,2,3,2000,metrics_scrape,benign,benign,benign,B001293
BF000507,2026-01-20 11:16:10,2026-01-20 11:16:24,W013,ws-finance-01,10.20.1.11,55177,10.20.1.21,445,TCP,SMB,4686,193083,4,321,14000,file_server_access,benign,benign,benign,B001297
BF000505,2026-01-20 11:16:11,2026-01-20 11:16:15,W013,mon-srv-01,10.20.1.41,47444,10.20.1.21,9100,TCP,METRIC,1645,3784,2,4,4000,metrics_scrape,benign,benign,benign,B001294
BF000503,2026-01-20 11:16:14,2026-01-20 11:16:19,W013,mon-srv-01,10.20.1.41,47545,10.20.1.11,9100,TCP,METRIC,813,3370,1,4,5000,metrics_scrape,benign,benign,benign,B001292
BF000506,2026-01-20 11:16:22,2026-01-20 11:16:25,W013,mon-srv-01,10.20.1.41,48313,10.20.1.31,9100,TCP,METRIC,1308,3656,2,5,3000,metrics_scrape,benign,benign,benign,B001295
BF000508,2026-01-20 11:16:37,2026-01-20 11:17:46,W013,ws-dev-02,10.20.1.12,42853,10.20.1.31,22,TCP,SSH,16349,27356,20,20,69000,dev_ssh,benign,benign,benign,B001299
BF000511,2026-01-20 11:18:02,2026-01-20 11:18:04,W013,mon-srv-01,10.20.1.41,58345,10.20.1.21,9100,TCP,METRIC,1058,6428,1,9,2000,metrics_scrape,benign,benign,benign,B001309
BF000513,2026-01-20 11:18:04,2026-01-20 11:18:12,W013,ws-finance-01,10.20.1.11,52166,10.20.1.31,443,TCP,HTTPS,4329,41621,5,42,8000,portal_browsing,benign,benign,benign,B001312
BF000512,2026-01-20 11:18:12,2026-01-20 11:18:15,W013,mon-srv-01,10.20.1.41,44272,10.20.1.31,9100,TCP,METRIC,1367,5738,2,10,3000,metrics_scrape,benign,benign,benign,B001310
BF000509,2026-01-20 11:18:16,2026-01-20 11:18:21,W013,mon-srv-01,10.20.1.41,49028,10.20.1.11,9100,TCP,METRIC,1416,8305,2,14,5000,metrics_scrape,benign,benign,benign,B001307
BF000510,2026-01-20 11:18:16,2026-01-20 11:18:20,W013,mon-srv-01,10.20.1.41,60681,10.20.1.12,9100,TCP,METRIC,1178,4037,1,3,4000,metrics_scrape,benign,benign,benign,B001308
BF000514,2026-01-20 11:18:23,2026-01-20 11:19:10,W013,file-srv-01,10.20.1.21,57657,10.20.1.41,873,TCP,RSYNC,59317,7416,83,13,47000,backup_sync,benign,benign,benign,B001316
BF000517,2026-01-20 11:20:08,2026-01-20 11:20:14,W014,mon-srv-01,10.20.1.41,57861,10.20.1.21,9100,TCP,METRIC,1799,3017,2,3,6000,metrics_scrape,benign,benign,benign,B001327
BF000516,2026-01-20 11:20:09,2026-01-20 11:20:12,W014,mon-srv-01,10.20.1.41,59436,10.20.1.12,9100,TCP,METRIC,1120,5305,2,7,3000,metrics_scrape,benign,benign,benign,B001326
BF000518,2026-01-20 11:20:09,2026-01-20 11:20:13,W014,mon-srv-01,10.20.1.41,55829,10.20.1.31,9100,TCP,METRIC,1473,7388,2,7,4000,metrics_scrape,benign,benign,benign,B001328
BF000515,2026-01-20 11:20:10,2026-01-20 11:20:13,W014,mon-srv-01,10.20.1.41,43284,10.20.1.11,9100,TCP,METRIC,1734,6179,3,5,3000,metrics_scrape,benign,benign,benign,B001325
BF000522,2026-01-20 11:20:12,2026-01-20 11:20:21,W014,ws-finance-01,10.20.1.11,51474,192.0.2.40,993,TCP,IMAPS,2695,27761,4,19,9000,mail_sync,benign,benign,benign,B001334
BF000521,2026-01-20 11:20:21,2026-01-20 11:20:27,W014,mon-srv-01,10.20.1.41,46020,10.20.1.31,6514,TCP,SYSLOG,2006,10362,3,9,6000,log_collection,benign,benign,benign,B001332
BF000519,2026-01-20 11:20:31,2026-01-20 11:20:35,W014,mon-srv-01,10.20.1.41,49971,10.20.1.11,6514,TCP,SYSLOG,1881,11107,3,13,4000,log_collection,benign,benign,benign,B001330
BF000520,2026-01-20 11:20:35,2026-01-20 11:20:42,W014,mon-srv-01,10.20.1.41,45829,10.20.1.12,6514,TCP,SYSLOG,1360,4973,3,4,7000,log_collection,benign,benign,benign,B001331
BF000523,2026-01-20 11:21:28,2026-01-20 11:21:35,W014,ws-finance-01,10.20.1.11,56157,10.20.1.31,443,TCP,HTTPS,3782,49202,6,60,7000,portal_browsing,benign,benign,benign,B001340
BF000524,2026-01-20 11:21:37,2026-01-20 11:22:01,W014,ws-dev-02,10.20.1.12,59666,10.20.1.31,22,TCP,SSH,12834,19154,12,14,24000,dev_ssh,benign,benign,benign,B001342
BF000525,2026-01-20 11:22:05,2026-01-20 11:22:10,W014,mon-srv-01,10.20.1.41,56854,10.20.1.11,9100,TCP,METRIC,1444,4517,2,6,5000,metrics_scrape,benign,benign,benign,B001348
BF000527,2026-01-20 11:22:11,2026-01-20 11:22:13,W014,mon-srv-01,10.20.1.41,50566,10.20.1.21,9100,TCP,METRIC,1540,5318,2,5,2000,metrics_scrape,benign,benign,benign,B001350
BF000529,2026-01-20 11:22:19,2026-01-20 11:22:25,W014,ws-dev-02,10.20.1.12,59723,192.0.2.30,443,TCP,HTTPS,6523,227963,8,156,6000,dev_repo_access,benign,benign,benign,B001353
BF000526,2026-01-20 11:22:20,2026-01-20 11:22:24,W014,mon-srv-01,10.20.1.41,45854,10.20.1.12,9100,TCP,METRIC,921,3777,1,6,4000,metrics_scrape,benign,benign,benign,B001349
BF000528,2026-01-20 11:22:21,2026-01-20 11:22:24,W014,mon-srv-01,10.20.1.41,54576,10.20.1.31,9100,TCP,METRIC,1712,6295,2,7,3000,metrics_scrape,benign,benign,benign,B001351
BF000531,2026-01-20 11:24:02,2026-01-20 11:24:04,W014,mon-srv-01,10.20.1.41,44464,10.20.1.12,9100,TCP,METRIC,1178,7943,1,12,2000,metrics_scrape,benign,benign,benign,B001363
BF000530,2026-01-20 11:24:14,2026-01-20 11:24:18,W014,mon-srv-01,10.20.1.41,44415,10.20.1.11,9100,TCP,METRIC,1187,7991,2,6,4000,metrics_scrape,benign,benign,benign,B001362
BF000532,2026-01-20 11:24:14,2026-01-20 11:24:16,W014,mon-srv-01,10.20.1.41,54747,10.20.1.21,9100,TCP,METRIC,1702,6948,2,5,2000,metrics_scrape,benign,benign,benign,B001364
BF000533,2026-01-20 11:24:14,2026-01-20 11:24:20,W014,mon-srv-01,10.20.1.41,47164,10.20.1.31,9100,TCP,METRIC,1322,7295,1,8,6000,metrics_scrape,benign,benign,benign,B001365
BF000534,2026-01-20 11:24:18,2026-01-20 11:24:32,W014,ws-finance-01,10.20.1.11,45827,10.20.1.31,443,TCP,HTTPS,4355,52691,7,53,14000,portal_browsing,benign,benign,benign,B001367
BF000538,2026-01-20 11:25:17,2026-01-20 11:25:30,W014,ws-finance-01,10.20.1.11,54971,192.0.2.40,993,TCP,IMAPS,2262,27148,2,22,13000,mail_sync,benign,benign,benign,B001380
BF000537,2026-01-20 11:25:21,2026-01-20 11:25:24,W014,mon-srv-01,10.20.1.41,56150,10.20.1.31,6514,TCP,SYSLOG,1695,4959,2,4,3000,log_collection,benign,benign,benign,B001379
BF000535,2026-01-20 11:25:51,2026-01-20 11:25:57,W014,mon-srv-01,10.20.1.41,55189,10.20.1.11,6514,TCP,SYSLOG,2303,14274,2,16,6000,log_collection,benign,benign,benign,B001377
BF000536,2026-01-20 11:25:54,2026-01-20 11:25:57,W014,mon-srv-01,10.20.1.41,51003,10.20.1.12,6514,TCP,SYSLOG,1727,9788,2,9,3000,log_collection,benign,benign,benign,B001378
BF000540,2026-01-20 11:26:03,2026-01-20 11:26:08,W014,mon-srv-01,10.20.1.41,58815,10.20.1.12,9100,TCP,METRIC,1366,4645,2,6,5000,metrics_scrape,benign,benign,benign,B001385
BF000541,2026-01-20 11:26:07,2026-01-20 11:26:11,W014,mon-srv-01,10.20.1.41,58773,10.20.1.21,9100,TCP,METRIC,960,5626,2,9,4000,metrics_scrape,benign,benign,benign,B001386
BF000542,2026-01-20 11:26:20,2026-01-20 11:26:25,W014,mon-srv-01,10.20.1.41,43020,10.20.1.31,9100,TCP,METRIC,1363,5249,2,7,5000,metrics_scrape,benign,benign,benign,B001387
BF000539,2026-01-20 11:26:21,2026-01-20 11:26:26,W014,mon-srv-01,10.20.1.41,60320,10.20.1.11,9100,TCP,METRIC,1453,5736,2,4,5000,metrics_scrape,benign,benign,benign,B001384
BF000543,2026-01-20 11:26:24,2026-01-20 11:26:42,W014,ws-dev-02,10.20.1.12,46989,10.20.1.31,22,TCP,SSH,5058,44687,5,41,18000,dev_ssh,benign,benign,benign,B001389
BF000544,2026-01-20 11:27:32,2026-01-20 11:27:50,W014,ws-finance-01,10.20.1.11,56140,10.20.1.31,443,TCP,HTTPS,1583,25614,2,30,18000,portal_browsing,benign,benign,benign,B001396
BF000545,2026-01-20 11:28:03,2026-01-20 11:28:07,W014,mon-srv-01,10.20.1.41,56635,10.20.1.11,9100,TCP,METRIC,1254,4337,2,6,4000,metrics_scrape,benign,benign,benign,B001402
BF000546,2026-01-20 11:28:15,2026-01-20 11:28:21,W014,mon-srv-01,10.20.1.41,44141,10.20.1.12,9100,TCP,METRIC,859,5614,2,6,6000,metrics_scrape,benign,benign,benign,B001403
BF000548,2026-01-20 11:28:15,2026-01-20 11:28:19,W014,mon-srv-01,10.20.1.41,53254,10.20.1.31,9100,TCP,METRIC,1012,3339,1,5,4000,metrics_scrape,benign,benign,benign,B001405
BF000547,2026-01-20 11:28:19,2026-01-20 11:28:24,W014,mon-srv-01,10.20.1.41,44422,10.20.1.21,9100,TCP,METRIC,1417,3922,3,3,5000,metrics_scrape,benign,benign,benign,B001404
BF000549,2026-01-20 11:29:40,2026-01-20 11:30:01,W014,ws-dev-02,10.20.1.12,47308,192.0.2.30,443,TCP,HTTPS,3508,192348,4,159,21000,dev_repo_access,benign,benign,benign,B001413
BF000553,2026-01-20 11:30:02,2026-01-20 11:30:06,W015,mon-srv-01,10.20.1.41,58867,10.20.1.31,9100,TCP,METRIC,1673,3645,2,4,4000,metrics_scrape,benign,benign,benign,B001420
BF000551,2026-01-20 11:30:09,2026-01-20 11:30:15,W015,mon-srv-01,10.20.1.41,43159,10.20.1.12,9100,TCP,METRIC,1580,5306,2,6,6000,metrics_scrape,benign,benign,benign,B001418
BF000552,2026-01-20 11:30:13,2026-01-20 11:30:18,W015,mon-srv-01,10.20.1.41,60241,10.20.1.21,9100,TCP,METRIC,1177,5790,2,8,5000,metrics_scrape,benign,benign,benign,B001419
BF000556,2026-01-20 11:30:14,2026-01-20 11:30:19,W015,mon-srv-01,10.20.1.41,49188,10.20.1.31,6514,TCP,SYSLOG,1238,17209,1,16,5000,log_collection,benign,benign,benign,B001424
BF000550,2026-01-20 11:30:15,2026-01-20 11:30:18,W015,mon-srv-01,10.20.1.41,53556,10.20.1.11,9100,TCP,METRIC,883,4822,2,4,3000,metrics_scrape,benign,benign,benign,B001417
BF000554,2026-01-20 11:30:31,2026-01-20 11:30:38,W015,mon-srv-01,10.20.1.41,53163,10.20.1.11,6514,TCP,SYSLOG,1666,17185,2,22,7000,log_collection,benign,benign,benign,B001422
BF000558,2026-01-20 11:30:44,2026-01-20 11:30:52,W015,ws-finance-01,10.20.1.11,51492,192.0.2.40,993,TCP,IMAPS,2386,25640,2,35,8000,mail_sync,benign,benign,benign,B001427
BF000557,2026-01-20 11:30:46,2026-01-20 11:30:54,W015,ws-finance-01,10.20.1.11,43802,10.20.1.31,443,TCP,HTTPS,1676,22363,2,23,8000,portal_browsing,benign,benign,benign,B001425
BF000555,2026-01-20 11:30:53,2026-01-20 11:30:59,W015,mon-srv-01,10.20.1.41,48426,10.20.1.12,6514,TCP,SYSLOG,1509,12592,2,18,6000,log_collection,benign,benign,benign,B001423
BF000559,2026-01-20 11:31:27,2026-01-20 11:32:04,W015,ws-dev-02,10.20.1.12,49058,10.20.1.31,22,TCP,SSH,17597,35433,13,40,37000,dev_ssh,benign,benign,benign,B001434
BF000564,2026-01-20 11:32:05,2026-01-20 11:32:17,W015,ws-finance-01,10.20.1.11,53036,10.20.1.21,445,TCP,SMB,2230,263357,3,227,12000,file_server_access,benign,benign,benign,B001443
BF000563,2026-01-20 11:32:07,2026-01-20 11:32:12,W015,mon-srv-01,10.20.1.41,54273,10.20.1.31,9100,TCP,METRIC,916,8170,1,11,5000,metrics_scrape,benign,benign,benign,B001441
BF000560,2026-01-20 11:32:11,2026-01-20 11:32:16,W015,mon-srv-01,10.20.1.41,47382,10.20.1.11,9100,TCP,METRIC,1458,7497,3,6,5000,metrics_scrape,benign,benign,benign,B001438
BF000561,2026-01-20 11:32:11,2026-01-20 11:32:17,W015,mon-srv-01,10.20.1.41,46081,10.20.1.12,9100,TCP,METRIC,1702,7682,2,13,6000,metrics_scrape,benign,benign,benign,B001439
BF000562,2026-01-20 11:32:12,2026-01-20 11:32:14,W015,mon-srv-01,10.20.1.41,56427,10.20.1.21,9100,TCP,METRIC,1427,6131,2,7,2000,metrics_scrape,benign,benign,benign,B001440
BF000566,2026-01-20 11:33:33,2026-01-20 11:34:32,W015,file-srv-01,10.20.1.21,59127,10.20.1.41,873,TCP,RSYNC,110596,10488,94,13,59000,backup_sync,benign,benign,benign,B001453
BF000565,2026-01-20 11:33:35,2026-01-20 11:33:49,W015,ws-finance-01,10.20.1.11,48596,10.20.1.31,443,TCP,HTTPS,2469,18045,3,14,14000,portal_browsing,benign,benign,benign,B001450
BF000568,2026-01-20 11:34:04,2026-01-20 11:34:08,W015,mon-srv-01,10.20.1.41,51876,10.20.1.12,9100,TCP,METRIC,1346,3249,2,5,4000,metrics_scrape,benign,benign,benign,B001459
BF000569,2026-01-20 11:34:12,2026-01-20 11:34:17,W015,mon-srv-01,10.20.1.41,59135,10.20.1.21,9100,TCP,METRIC,1616,3829,2,4,5000,metrics_scrape,benign,benign,benign,B001460
BF000567,2026-01-20 11:34:18,2026-01-20 11:34:24,W015,mon-srv-01,10.20.1.41,49934,10.20.1.11,9100,TCP,METRIC,1567,4316,2,6,6000,metrics_scrape,benign,benign,benign,B001458
BF000570,2026-01-20 11:34:19,2026-01-20 11:34:23,W015,mon-srv-01,10.20.1.41,50212,10.20.1.31,9100,TCP,METRIC,1069,8955,1,12,4000,metrics_scrape,benign,benign,benign,B001461
BF000573,2026-01-20 11:35:12,2026-01-20 11:35:16,W015,mon-srv-01,10.20.1.41,48192,10.20.1.31,6514,TCP,SYSLOG,1545,14827,2,19,4000,log_collection,benign,benign,benign,B001470
BF000574,2026-01-20 11:35:42,2026-01-20 11:36:00,W015,ws-finance-01,10.20.1.11,43569,192.0.2.40,993,TCP,IMAPS,2109,24072,2,30,18000,mail_sync,benign,benign,benign,B001471
BF000571,2026-01-20 11:35:47,2026-01-20 11:35:56,W015,mon-srv-01,10.20.1.41,54211,10.20.1.11,6514,TCP,SYSLOG,2179,11586,3,10,9000,log_collection,benign,benign,benign,B001468
BF000572,2026-01-20 11:35:52,2026-01-20 11:36:01,W015,mon-srv-01,10.20.1.41,46677,10.20.1.12,6514,TCP,SYSLOG,1541,16719,2,15,9000,log_collection,benign,benign,benign,B001469
BF000576,2026-01-20 11:36:06,2026-01-20 11:36:11,W015,mon-srv-01,10.20.1.41,54666,10.20.1.12,9100,TCP,METRIC,839,7226,1,6,5000,metrics_scrape,benign,benign,benign,B001476
BF000577,2026-01-20 11:36:09,2026-01-20 11:36:13,W015,mon-srv-01,10.20.1.41,47683,10.20.1.21,9100,TCP,METRIC,1216,7910,2,8,4000,metrics_scrape,benign,benign,benign,B001477
BF000575,2026-01-20 11:36:10,2026-01-20 11:36:16,W015,mon-srv-01,10.20.1.41,59225,10.20.1.11,9100,TCP,METRIC,1788,5165,2,4,6000,metrics_scrape,benign,benign,benign,B001475
BF000580,2026-01-20 11:36:12,2026-01-20 11:37:19,W015,ws-dev-02,10.20.1.12,49903,10.20.1.31,22,TCP,SSH,30855,24255,28,18,67000,dev_ssh,benign,benign,benign,B001483
BF000581,2026-01-20 11:36:13,2026-01-20 11:36:31,W015,ws-dev-02,10.20.1.12,60196,192.0.2.30,443,TCP,HTTPS,2221,243380,3,243,18000,dev_repo_access,benign,benign,benign,B001485
BF000578,2026-01-20 11:36:16,2026-01-20 11:36:21,W015,mon-srv-01,10.20.1.41,58376,10.20.1.31,9100,TCP,METRIC,1696,7117,2,6,5000,metrics_scrape,benign,benign,benign,B001478
BF000579,2026-01-20 11:36:43,2026-01-20 11:36:49,W015,ws-finance-01,10.20.1.11,44940,10.20.1.31,443,TCP,HTTPS,1619,44914,2,53,6000,portal_browsing,benign,benign,benign,B001480
BF000584,2026-01-20 11:38:07,2026-01-20 11:38:12,W015,mon-srv-01,10.20.1.41,58713,10.20.1.21,9100,TCP,METRIC,1389,3845,3,4,5000,metrics_scrape,benign,benign,benign,B001498
BF000583,2026-01-20 11:38:08,2026-01-20 11:38:13,W015,mon-srv-01,10.20.1.41,43426,10.20.1.12,9100,TCP,METRIC,1160,7876,1,9,5000,metrics_scrape,benign,benign,benign,B001497
BF000585,2026-01-20 11:38:09,2026-01-20 11:38:12,W015,mon-srv-01,10.20.1.41,45576,10.20.1.31,9100,TCP,METRIC,1372,7616,2,6,3000,metrics_scrape,benign,benign,benign,B001499
BF000582,2026-01-20 11:38:15,2026-01-20 11:38:20,W015,mon-srv-01,10.20.1.41,54427,10.20.1.11,9100,TCP,METRIC,948,5225,1,8,5000,metrics_scrape,benign,benign,benign,B001496
BF000586,2026-01-20 11:39:48,2026-01-20 11:39:55,W015,ws-finance-01,10.20.1.11,52653,10.20.1.31,443,TCP,HTTPS,1458,49576,2,48,7000,portal_browsing,benign,benign,benign,B001506
BF000590,2026-01-20 11:40:06,2026-01-20 11:40:09,W016,mon-srv-01,10.20.1.41,45303,10.20.1.31,9100,TCP,METRIC,1156,6385,1,7,3000,metrics_scrape,benign,benign,benign,B001515
BF000589,2026-01-20 11:40:07,2026-01-20 11:40:13,W016,mon-srv-01,10.20.1.41,56677,10.20.1.21,9100,TCP,METRIC,1732,6033,2,8,6000,metrics_scrape,benign,benign,benign,B001514
BF000593,2026-01-20 11:40:07,2026-01-20 11:40:11,W016,mon-srv-01,10.20.1.41,44664,10.20.1.31,6514,TCP,SYSLOG,1931,10261,2,9,4000,log_collection,benign,benign,benign,B001519
BF000588,2026-01-20 11:40:11,2026-01-20 11:40:17,W016,mon-srv-01,10.20.1.41,55361,10.20.1.12,9100,TCP,METRIC,1042,6200,1,6,6000,metrics_scrape,benign,benign,benign,B001513
