event_id,timestamp,window_id,host,user,process,pid,ppid,src_entity,src_type,relation,dst_entity,dst_type,command,args,return_code,label,stage,attack_step
B003628,2026-01-20 10:52:12,W011,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,write,/var/lib/prometheus/wal/000001,file,write,normal metric wal write,0,benign,benign,benign
B001068,2026-01-20 10:52:17,W011,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.21:9100,socket,connect,scrape node_exporter on file-srv-01,0,benign,benign,benign
B001072,2026-01-20 10:52:18,W011,ws-dev-02,u_dev,bash,2250,1,bash:2250@ws-dev-02,process,read,/var/lib/docker/tmp/build-context.tar,file,read,normal local development/test activity,0,benign,benign,benign
B001073,2026-01-20 10:52:22,W011,file-srv-01,svc_backup,smbd,1201,1,smbd:1201@file-srv-01,process,read,/srv/share/public/office_schedule.xlsx,file,read,normal smb/nfs shared file access,0,benign,benign,benign
B001074,2026-01-20 10:52:23,W011,file-srv-01,svc_backup,smbd,1201,1,smbd:1201@file-srv-01,process,write,/srv/share/public/office_schedule.xlsx.lock,file,write,benign lock/update file created by share service,0,benign,benign,benign
B001075,2026-01-20 10:52:28,W011,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,accept,10.20.1.41:44541,socket,accept,normal internal https request,0,benign,benign,benign
B001076,2026-01-20 10:52:29,W011,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,append benign portal access log,0,benign,benign,benign
B003410,2026-01-20 10:52:33,W011,ws-dev-02,u_dev,docker,2244,1,docker:2244@ws-dev-02,process,read,/home/u_dev/src/portal/Dockerfile,file,read,normal docker build reads Dockerfile,0,benign,benign,benign
B004997,2026-01-20 10:52:33,W011,file-srv-01,svc_backup,smbd,1201,1,smbd:1201@file-srv-01,process,read,/srv/share/public/office_schedule.xlsx,file,read,normal shared file read,0,benign,benign,benign
B003411,2026-01-20 10:52:34,W011,ws-dev-02,u_dev,docker,2244,1,docker:2244@ws-dev-02,process,write,/var/lib/docker/tmp/build-layer.tar,file,write,normal docker build writes image layer,0,benign,benign,benign
B001078,2026-01-20 10:53:00,W011,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,accept,10.20.1.41:49858,socket,accept,normal internal https request,0,benign,benign,benign
B001079,2026-01-20 10:53:01,W011,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,append benign portal access log,0,benign,benign,benign
B004372,2026-01-20 10:53:09,W011,file-srv-01,svc_backup,rsyncd,1214,1,rsyncd:1214@file-srv-01,process,write,/var/log/rsyncd.log,file,write,normal rsync log append,0,benign,benign,benign
B004309,2026-01-20 10:53:18,W011,file-srv-01,svc_backup,rsyncd,1214,1,rsyncd:1214@file-srv-01,process,write,/var/log/rsyncd.log,file,write,normal rsync log append,0,benign,benign,benign
B001077,2026-01-20 10:53:23,W011,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,write,/var/log/collector/ingest.log,file,write,append log ingestion summary,0,benign,benign,benign
B003610,2026-01-20 10:53:28,W011,ws-dev-02,u_dev,docker,2244,1,docker:2244@ws-dev-02,process,read,/var/lib/docker/containers/config.v2.json,file,read,normal docker metadata read,0,benign,benign,benign
B005566,2026-01-20 10:53:38,W011,ws-dev-02,u_dev,docker,2244,1,docker:2244@ws-dev-02,process,read,/var/lib/docker/containers/config.v2.json,file,read,normal docker metadata read,0,benign,benign,benign
B005096,2026-01-20 10:53:44,W011,ws-dev-02,u_dev,docker,2244,1,docker:2244@ws-dev-02,process,read,/var/lib/docker/containers/config.v2.json,file,read,normal docker metadata read,0,benign,benign,benign
B003412,2026-01-20 10:53:46,W011,ws-dev-02,u_dev,docker,2244,1,docker:2244@ws-dev-02,process,read,/home/u_dev/src/portal/Dockerfile,file,read,normal docker build reads Dockerfile,0,benign,benign,benign
B003413,2026-01-20 10:53:47,W011,ws-dev-02,u_dev,docker,2244,1,docker:2244@ws-dev-02,process,write,/var/lib/docker/tmp/build-layer.tar,file,write,normal docker build writes image layer,0,benign,benign,benign
B004149,2026-01-20 10:53:48,W011,mon-srv-01,svc_mon,suricata,1420,1,suricata:1420@mon-srv-01,process,write,/var/log/suricata/eve.json,file,write,normal network sensor write,0,benign,benign,benign
B004162,2026-01-20 10:53:48,W011,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,write,/var/lib/prometheus/wal/000001,file,write,normal metric wal write,0,benign,benign,benign
B004420,2026-01-20 10:53:54,W011,ws-dev-02,u_dev,python3,2232,1,python3:2232@ws-dev-02,process,read,/home/u_dev/src/portal/tests/test_api.py,file,read,normal test file read,0,benign,benign,benign
B001087,2026-01-20 10:54:07,W011,ws-dev-02,u_dev,curl,2221,1,curl:2221@ws-dev-02,process,connect,192.0.2.30:443,socket,connect,normal package/source repository access,0,benign,benign,benign
B001088,2026-01-20 10:54:10,W011,ws-dev-02,u_dev,curl,2221,1,curl:2221@ws-dev-02,process,write,/var/lib/docker/tmp/build-context.tar,file,write,normal development file/cache update,0,benign,benign,benign
B004777,2026-01-20 10:54:10,W011,ws-finance-01,u_fin,libreoffice,2112,1,libreoffice:2112@ws-finance-01,process,read,/home/u_fin/docs/budget_q2.xlsx,file,read,normal spreadsheet read,0,benign,benign,benign
B001082,2026-01-20 10:54:11,W011,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.21:9100,socket,connect,scrape node_exporter on file-srv-01,0,benign,benign,benign
B001083,2026-01-20 10:54:12,W011,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.31:9100,socket,connect,scrape node_exporter on portal-web-01,0,benign,benign,benign
B001080,2026-01-20 10:54:14,W011,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.11:9100,socket,connect,scrape node_exporter on ws-finance-01,0,benign,benign,benign
B005474,2026-01-20 10:54:14,W011,ws-dev-02,u_dev,bash,2250,1,bash:2250@ws-dev-02,process,execute,/usr/bin/make,file,execute,normal build command,0,benign,benign,benign
B001081,2026-01-20 10:54:16,W011,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.12:9100,socket,connect,scrape node_exporter on ws-dev-02,0,benign,benign,benign
B001089,2026-01-20 10:54:18,W011,file-srv-01,svc_backup,smbd,1201,1,smbd:1201@file-srv-01,process,read,/srv/share/projects/roadmap.md,file,read,normal smb/nfs shared file access,0,benign,benign,benign
B001090,2026-01-20 10:54:18,W011,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,accept,10.20.1.12:59768,socket,accept,normal internal https request,0,benign,benign,benign
B001091,2026-01-20 10:54:19,W011,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,append benign portal access log,0,benign,benign,benign
B001092,2026-01-20 10:54:20,W011,portal-web-01,svc_web,uwsgi,1308,1,uwsgi:1308@portal-web-01,process,read,/var/www/portal/config.yaml,file,read,serve internal portal request,0,benign,benign,benign
B003414,2026-01-20 10:54:21,W011,ws-dev-02,u_dev,docker,2244,1,docker:2244@ws-dev-02,process,read,/home/u_dev/src/portal/Dockerfile,file,read,normal docker build reads Dockerfile,0,benign,benign,benign
B003415,2026-01-20 10:54:22,W011,ws-dev-02,u_dev,docker,2244,1,docker:2244@ws-dev-02,process,write,/var/lib/docker/tmp/build-layer.tar,file,write,normal docker build writes image layer,0,benign,benign,benign
B001085,2026-01-20 10:54:27,W011,ws-finance-01,u_fin,firefox,2101,1,firefox:2101@ws-finance-01,process,connect,10.20.1.31:443,socket,connect,open internal portal page,0,benign,benign,benign
B001086,2026-01-20 10:54:28,W011,ws-finance-01,u_fin,firefox,2101,1,firefox:2101@ws-finance-01,process,write,/home/u_fin/.cache/mozilla/portal-cache.sqlite,file,write,update browser portal cache,0,benign,benign,benign
B004799,2026-01-20 10:54:29,W011,file-srv-01,svc_backup,smbd,1201,1,smbd:1201@file-srv-01,process,read,/srv/share/public/office_schedule.xlsx,file,read,normal shared file read,0,benign,benign,benign
B001084,2026-01-20 10:54:37,W011,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,write,/var/log/collector/ingest.log,file,write,append log ingestion summary,0,benign,benign,benign
B004507,2026-01-20 10:54:38,W011,ws-dev-02,u_dev,python3,2232,1,python3:2232@ws-dev-02,process,read,/home/u_dev/src/portal/tests/test_api.py,file,read,normal test file read,0,benign,benign,benign
B004575,2026-01-20 10:54:41,W011,ws-dev-02,u_dev,docker,2244,1,docker:2244@ws-dev-02,process,read,/var/lib/docker/containers/config.v2.json,file,read,normal docker metadata read,0,benign,benign,benign
B001094,2026-01-20 10:55:18,W011,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,connect,10.20.1.11:6514,socket,connect,collect syslog stream from ws-finance-01,0,benign,benign,benign
B001099,2026-01-20 10:55:18,W011,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,accept,10.20.1.41:47238,socket,accept,normal internal https request,0,benign,benign,benign
B001100,2026-01-20 10:55:19,W011,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,append benign portal access log,0,benign,benign,benign
B004288,2026-01-20 10:55:19,W011,ws-dev-02,u_dev,bash,2250,1,bash:2250@ws-dev-02,process,execute,/usr/bin/make,file,execute,normal build command,0,benign,benign,benign
B005326,2026-01-20 10:55:21,W011,file-srv-01,svc_backup,rsyncd,1214,1,rsyncd:1214@file-srv-01,process,write,/var/log/rsyncd.log,file,write,normal rsync log append,0,benign,benign,benign
B001096,2026-01-20 10:55:26,W011,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,connect,10.20.1.31:6514,socket,connect,collect syslog stream from portal-web-01,0,benign,benign,benign
B005286,2026-01-20 10:55:36,W011,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,write,/var/lib/prometheus/wal/000001,file,write,normal metric wal write,0,benign,benign,benign
B005584,2026-01-20 10:55:36,W011,ws-finance-01,u_fin,gvfsd,1120,1,gvfsd:1120@ws-finance-01,process,write,/run/user/1001/gvfs/metadata,file,write,desktop metadata update,0,benign,benign,benign
B001097,2026-01-20 10:55:38,W011,ws-finance-01,u_fin,thunderbird,2124,1,thunderbird:2124@ws-finance-01,process,connect,192.0.2.40:993,socket,connect,imap mail synchronization,0,benign,benign,benign
B004221,2026-01-20 10:55:38,W011,ws-finance-01,u_fin,firefox,2101,1,firefox:2101@ws-finance-01,process,read,/home/u_fin/.cache/mozilla/cookies.sqlite,file,read,browser cache read,0,benign,benign,benign
B001098,2026-01-20 10:55:40,W011,ws-finance-01,u_fin,thunderbird,2124,1,thunderbird:2124@ws-finance-01,process,write,/home/u_fin/.thunderbird/cache/index.sqlite,file,write,update mail cache,0,benign,benign,benign
B001093,2026-01-20 10:55:43,W011,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,write,/var/log/collector/ingest.log,file,write,append log ingestion summary,0,benign,benign,benign
B003875,2026-01-20 10:55:53,W011,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,write,/var/lib/prometheus/wal/000001,file,write,normal metric wal write,0,benign,benign,benign
B001095,2026-01-20 10:55:54,W011,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,connect,10.20.1.12:6514,socket,connect,collect syslog stream from ws-dev-02,0,benign,benign,benign
B004906,2026-01-20 10:56:01,W011,file-srv-01,svc_backup,rsyncd,1214,1,rsyncd:1214@file-srv-01,process,write,/var/log/rsyncd.log,file,write,normal rsync log append,0,benign,benign,benign
B001101,2026-01-20 10:56:06,W011,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.11:9100,socket,connect,scrape node_exporter on ws-finance-01,0,benign,benign,benign
B001104,2026-01-20 10:56:07,W011,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.31:9100,socket,connect,scrape node_exporter on portal-web-01,0,benign,benign,benign
B001102,2026-01-20 10:56:10,W011,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.12:9100,socket,connect,scrape node_exporter on ws-dev-02,0,benign,benign,benign
B001105,2026-01-20 10:56:15,W011,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,write,/var/log/collector/ingest.log,file,write,append log ingestion summary,0,benign,benign,benign
B001112,2026-01-20 10:56:17,W011,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,accept,10.20.1.41:55688,socket,accept,normal internal https request,0,benign,benign,benign
B001103,2026-01-20 10:56:18,W011,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.21:9100,socket,connect,scrape node_exporter on file-srv-01,0,benign,benign,benign
B001108,2026-01-20 10:56:18,W011,ws-dev-02,u_dev,ssh,2201,1,ssh:2201@ws-dev-02,process,connect,10.20.1.31:22,socket,connect,normal developer ssh to portal,0,benign,benign,benign
B001113,2026-01-20 10:56:18,W011,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,append benign portal access log,0,benign,benign,benign
B001109,2026-01-20 10:56:19,W011,portal-web-01,svc_web,sshd,1324,1,sshd:1324@portal-web-01,process,accept,10.20.1.12:48390,socket,accept,normal developer ssh accepted,0,benign,benign,benign
B001106,2026-01-20 10:56:28,W011,ws-finance-01,u_fin,gvfsd,1120,1,gvfsd:1120@ws-finance-01,process,read,/home/u_fin/docs/budget_q2.xlsx,file,read,normal document access,0,benign,benign,benign
B001107,2026-01-20 10:56:31,W011,ws-finance-01,u_fin,libreoffice,2112,1,libreoffice:2112@ws-finance-01,process,write,/home/u_fin/docs/budget_q2_autosave.xlsx,file,write,autosave office document,0,benign,benign,benign
B001111,2026-01-20 10:56:40,W011,file-srv-01,svc_backup,smbd,1201,1,smbd:1201@file-srv-01,process,read,/srv/share/projects/roadmap.md,file,read,normal smb/nfs shared file access,0,benign,benign,benign
B003921,2026-01-20 10:56:42,W011,ws-finance-01,u_fin,libreoffice,2112,1,libreoffice:2112@ws-finance-01,process,read,/home/u_fin/docs/budget_q2.xlsx,file,read,normal spreadsheet read,0,benign,benign,benign
B001110,2026-01-20 10:56:45,W011,ws-dev-02,u_dev,bash,2250,1,bash:2250@ws-dev-02,process,execute,/home/u_dev/src/portal/app/config.yaml,file,read,normal local development/test activity,0,benign,benign,benign
B003547,2026-01-20 10:57:08,W011,ws-finance-01,u_fin,gvfsd,1120,1,gvfsd:1120@ws-finance-01,process,write,/run/user/1001/gvfs/metadata,file,write,desktop metadata update,0,benign,benign,benign
B001115,2026-01-20 10:57:14,W011,ws-finance-01,u_fin,firefox,2101,1,firefox:2101@ws-finance-01,process,connect,10.20.1.31:443,socket,connect,open internal portal page,0,benign,benign,benign
B001116,2026-01-20 10:57:15,W011,ws-finance-01,u_fin,firefox,2101,1,firefox:2101@ws-finance-01,process,write,/home/u_fin/.cache/mozilla/portal-cache.sqlite,file,write,update browser portal cache,0,benign,benign,benign
B001114,2026-01-20 10:57:34,W011,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,write,/var/log/collector/ingest.log,file,write,append log ingestion summary,0,benign,benign,benign
B004358,2026-01-20 10:57:34,W011,ws-dev-02,u_dev,docker,2244,1,docker:2244@ws-dev-02,process,read,/var/lib/docker/containers/config.v2.json,file,read,normal docker metadata read,0,benign,benign,benign
B004269,2026-01-20 10:57:39,W011,ws-dev-02,u_dev,python3,2232,1,python3:2232@ws-dev-02,process,read,/home/u_dev/src/portal/tests/test_api.py,file,read,normal test file read,0,benign,benign,benign
B001117,2026-01-20 10:57:47,W011,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,accept,10.20.1.11:46848,socket,accept,normal internal https request,0,benign,benign,benign
B001118,2026-01-20 10:57:48,W011,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,append benign portal access log,0,benign,benign,benign
B001119,2026-01-20 10:57:49,W011,portal-web-01,svc_web,uwsgi,1308,1,uwsgi:1308@portal-web-01,process,read,/var/www/portal/config.yaml,file,read,serve internal portal request,0,benign,benign,benign
B004206,2026-01-20 10:57:59,W011,ws-finance-01,u_fin,firefox,2101,1,firefox:2101@ws-finance-01,process,read,/home/u_fin/.cache/mozilla/cookies.sqlite,file,read,browser cache read,0,benign,benign,benign
B001123,2026-01-20 10:58:04,W011,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.31:9100,socket,connect,scrape node_exporter on portal-web-01,0,benign,benign,benign
B004764,2026-01-20 10:58:08,W011,file-srv-01,svc_backup,smbd,1201,1,smbd:1201@file-srv-01,process,read,/srv/share/public/office_schedule.xlsx,file,read,normal shared file read,0,benign,benign,benign
B001122,2026-01-20 10:58:09,W011,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.21:9100,socket,connect,scrape node_exporter on file-srv-01,0,benign,benign,benign
B001121,2026-01-20 10:58:10,W011,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.12:9100,socket,connect,scrape node_exporter on ws-dev-02,0,benign,benign,benign
B001120,2026-01-20 10:58:15,W011,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.11:9100,socket,connect,scrape node_exporter on ws-finance-01,0,benign,benign,benign
B001127,2026-01-20 10:58:19,W011,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,accept,10.20.1.12:55574,socket,accept,normal internal https request,0,benign,benign,benign
